model,property,algorithm,seed,simulations,time,robustness,falsified,control points,budget,exploration ratio,solver
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",8930961420536443956,100.0,15.0,17.603530316156707,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",5027564224191174885,100.0,15.0,15.114192540333931,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-1702726027617546570,100.0,16.0,15.82850579341843,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",5704118054995460492,100.0,16.0,14.51625815285854,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",7938329089922726318,100.0,17.0,15.52628737507564,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",2597640955835708158,100.0,17.0,9.347712742121928,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-3373523279198630529,100.0,16.0,18.87930703362528,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-945874369173475924,100.0,16.0,15.533075109970781,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-2027068886085455778,100.0,16.0,10.97327138785181,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",6304015054855110897,100.0,16.0,12.787841814357705,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",7326836740652458706,100.0,16.0,14.352715324675387,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-4654762989909935524,100.0,16.0,10.735205804406661,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",5680579321556878413,100.0,16.0,14.710092381490625,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",8523361402286175156,100.0,16.0,6.68831045283153,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-8793992002278010983,100.0,16.0,10.036754474631778,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-6832752530430645995,100.0,16.0,12.211328300673074,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-8632828757254143281,100.0,16.0,16.107756310989146,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",7653167101363501320,100.0,16.0,15.374611520465464,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-5325241907554305955,100.0,16.0,7.235116322220648,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-4974865797526893060,100.0,15.0,11.378162000810931,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",5797184376732379383,100.0,16.0,16.015971217598036,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-7043082859492170042,100.0,15.0,5.2580423497066135,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",1054351206546440667,100.0,15.0,15.828281882410295,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-1698289989263789486,100.0,15.0,11.239202137617355,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",4271503187919487070,100.0,15.0,15.925387379097117,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",2738123488075612447,100.0,15.0,14.069681711863382,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",7668562801346824942,100.0,15.0,11.187752113235604,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",8553324326296296413,100.0,16.0,11.197869024656057,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-3749896565471947031,100.0,15.0,17.41739653507895,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-7882717395777916198,100.0,15.0,11.739148469005869,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-4939450756633384265,100.0,15.0,8.870187285076042,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",5427243668593246997,100.0,15.0,8.845195409171453,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",3892085428951512630,100.0,16.0,8.409646310720603,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",8180878249670465210,100.0,16.0,10.47890811529345,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-4744172288224302360,100.0,16.0,9.558056636407656,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",4040048199825755665,100.0,16.0,12.801229863633836,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-4198375351632924143,100.0,16.0,12.721436364662054,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-9051681304203366464,100.0,16.0,12.762419321429917,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-2490761093437814044,100.0,16.0,11.585008176349021,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",7013634195885586820,100.0,16.0,12.331246617142938,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",7581319113371600870,100.0,16.0,11.269605629325383,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",7083993420784521076,100.0,16.0,17.064888974277608,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-1068548847272385508,100.0,16.0,12.2099855096248,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-7254545126000333925,100.0,16.0,15.346123861594037,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",7341473967884344484,100.0,16.0,9.784720724465842,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",6445319955727123257,100.0,16.0,16.426365223982202,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-8737220601831949211,100.0,16.0,11.447642886043951,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",3270757991693583017,100.0,16.0,13.177822519960273,no,4,100,,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-1348547246110099287,100.0,16.0,13.201442287702633,no,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",0,28.0,4.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-2684126273154853479,24.0,3.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",291026149735697873,9.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",3328502017498170179,13.0,2.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-2339673332941325490,11.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",4424261971198130400,41.0,6.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-2042899769126369073,31.0,4.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-4317046104455804490,5.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-2713104038326733762,8.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-4060659248899728850,19.0,2.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-8538586316044699320,3.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-1921471163474850152,10.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-6461936681824444970,16.0,2.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-8439245958557319462,10.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-1915715335408159060,14.0,2.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-6123836354492150152,47.0,6.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",2666791411457753658,15.0,2.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",3734242674578550831,1.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-7044873834415269186,2.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",7441934427153132050,37.0,5.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-1162840444170122806,4.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-3541279071545902526,42.0,6.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",648354064727111927,2.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",3973496460234169420,19.0,2.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-4694138678524111836,3.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-2760726408009733764,27.0,3.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-8420556280504288978,21.0,3.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-581615474739373867,32.0,4.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",6782164795248435284,18.0,2.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",6952037531725697916,5.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-6411365444343416250,12.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-6773430878800168879,19.0,2.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",4505168651405137462,18.0,2.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-1093567337235666376,27.0,3.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",3077513002299974601,7.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",8068639645036644849,1.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",295656834392891202,1.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",2855641642036716496,8.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-7848840887102033746,12.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-629297071342135055,30.0,4.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-1083614293571698692,77.0,11.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",5228728257067168621,6.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",7576393994722441538,15.0,2.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-705439988537247296,8.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-4199837809051646414,5.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-3577165817473342393,9.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",6709298850161464985,9.0,1.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-2062565447411878981,15.0,2.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-7435446464029545172,4.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 30.0] (((gear == 2.0) && ◇_[0.001, 0.1] (gear == 1.0)) ==> ◇_[0.001, 0.1] □_[0.0, 2.5] !(gear == 2.0))","uniform random",-2007627322294256711,1.0,0.0,-Infinity,yes,4,100,,
automatic_transmission,"□_[0.0, 8.0] (RPM < 4750.0)",adaptive,0,12.0,1.0,-10.398359341323157,yes,"2 2 3 3 3 4",100,0.25,
automatic_transmission,"□_[0.0, 8.0] (RPM < 4750.0)",adaptive,1600030782373250481,4.0,0.0,-18.277187862124265,yes,"2 2 3 3 3 4",100,0.25,
automatic_transmission,"□_[0.0, 8.0] (RPM < 4750.0)",adaptive,1277259178180978450,1.0,0.0,-11.107847693635449,yes,"2 2 3 3 3 4",100,0.25,
automatic_transmission,"□_[0.0, 8.0] (RPM < 4750.0)",adaptive,4633479598125900055,6.0,0.0,-11.107847693635449,yes,"2 2 3 3 3 4",100,0.25,
automatic_transmission,"□_[0.0, 8.0] (RPM < 4750.0)",adaptive,-8458533648699734224,3.0,0.0,-22.696166751174133,yes,"2 2 3 3 3 4",100,0.25,
automatic_transmission,"□_[0.0, 8.0] (RPM < 4750.0)",adaptive,6789040692461929876,10.0,1.0,-22.696166751174133,yes,"2 2 3 3 3 4",100,0.25,
